Year,Month,Day,P6,P12,P18,T6,T12,T18
2012,2,28,999.06,1000,1004.08,1.01,4.05,6.05
2012,2,29,1011.08,1011.04,1013.02,2,11.04,7.02
2012,3,1,1010.03,1010.05,1010.08,4,5.01,5
2012,3,2,1015.09,1020.02,1025.03,2.04,6.05,4.08
2012,3,3,1031.01,1032.09,1034,-1,4,0.07
2012,3,4,1032.07,1032,1030.04,-4.5,1.03,-0.3
2012,3,5,1029.08,1030.09,1031.06,-4.8,0.09,-1.6
2012,3,6,1033.05,1033.03,1032.05,-5.3,1.06,-1.3
2012,3,7,1027.08,1024,1019.08,-2.8,1.05,-0.5
2012,3,8,1018.07,1020.03,1023.08,-0.5,0.06,0.02
2012,3,9,1023.01,1019.09,1015.03,0.05,3.06,5.08
2012,3,10,1013.06,1009.08,1003.07,4.07,5.07,5.08
2012,3,11,1014.04,1016.02,1012.08,1.04,6.02,5.07
2012,3,12,1012.09,1013.04,1014.02,5,11,9.05
2012,3,13,1011.07,1012.06,1019.01,6.05,11.03,4.07
2012,3,14,1022.08,1024.08,1024.09,-0.1,3.09,3.05
2012,3,15,1020.07,1019.04,1015.09,2.01,6.06,4.09
2012,3,16,1012.03,1011.08,1010.06,4.03,4.09,4.03
2012,3,17,1006.06,1006.04,1006.05,3.09,5.04,5.01
2012,3,18,1008.07,1008.07,1006.07,5.01,7.08,6.04
2012,3,19,997.08,1000.02,1009,2.06,-1,2.02
2012,3,20,1013.06,1013.02,1015.04,1.02,3.07,5
2012,3,21,1018.02,1021.05,1022.09,5.07,11.03,12.01
2012,3,22,1024.07,1023.01,1022.07,5.04,14.03,12.06
2012,3,23,1025.02,1027,1026.09,7.05,10.08,5.08
2012,3,24,1023,1021.02,1017.05,5.05,9.09,10.06
2012,3,25,1021.01,1027,1029.01,5.04,6.07,6.07
2012,3,26,1028.07,1025.08,1019.09,3.04,11.02,11.06
2012,3,27,1020.04,1021.03,1020.06,8.04,12.04,11.09
2012,3,28,1012.06,1004.09,1000.06,8.04,12.02,6.04
2012,3,29,998.05,998.09,999.01,4.07,6,4.01
2012,3,30,997.01,996.06,994.09,2.04,3,2.02
2012,3,31,993,1002.01,1006.08,0.01,-0.1,-0.9
2012,4,1,1001,994.04,988.08,-0.3,3.09,0.06
2012,4,2,990,994,998.06,-0.8,2.07,-0.3
2012,4,3,1006.01,1009.04,1010.09,-2,4,2.04
2012,4,4,1015.01,1015.06,1015.01,-0.2,6.03,5.02
2012,4,5,1013.09,1011.08,1008.07,1.09,7.05,6.04
2012,4,6,1002.01,1004,1004.05,1.07,-1.1,-0.7
2012,4,7,1003,1003.01,1004.02,-0.8,3,0.01
2012,4,8,1005.07,1005.04,1004.08,-1.1,5.02,3.05
2012,4,9,1003.03,1003.02,1003,2.01,6.01,3.07
2012,4,10,1001.06,1001.05,1000.06,4.08,3.09,3.09
2012,4,11,999.03,999.05,999.06,4.05,8.01,5.09
2012,4,12,1000.02,1001.05,1001.09,5.03,8.07,7.07
2012,4,13,1001.05,1001.01,999.07,3.07,4.09,2
2012,4,14,996.07,1001.04,1005.06,0.05,2.05,3.03
2012,4,15,1010.07,1012.08,1014.01,1.06,10,2.01
2012,4,16,1013.09,1011.03,1008.02,1.09,8.03,6.04
2012,4,17,1002.08,1001.02,1000.04,0.09,4.04,4.09
2012,4,18,1004.01,1005.02,1005.07,0.06,8.06,5.06
2012,4,19,1008.05,1009.03,1009.04,3.07,8.05,5.04
2012,4,20,1001.04,996.06,994.04,1.05,2.07,3.02
2012,4,21,999.08,1004.05,1006.04,2.02,7.04,7
2012,4,22,1005.06,1005.06,1004.09,4.05,5.04,5.06
2012,4,23,1003.08,1005.02,1005.07,5,9,8.08
2012,4,24,1007.04,1006.03,1007.09,7,12.03,9.03
2012,4,25,1008.02,1007.05,1005.09,8.02,11.04,7
2012,4,26,1004.06,1006.02,1004.04,7,12.06,7.07
2012,4,27,1008.06,1009.02,1012,11.02,16.03,10.03
2012,4,28,1016.06,1017.05,1018.05,10.07,15.02,12.01
2012,4,29,1021.04,1021.07,1021.09,7.08,13.05,9.01
2012,4,30,1023,1022.04,1021.09,6.04,14.09,12.04
2012,5,1,1027.03,1027.08,1025.01,7.09,13.02,9.09
2012,5,2,1019.06,1015.08,1013.09,9.06,18.06,13
2012,5,3,1013.03,1011.08,1011.03,8.01,13.06,6.02
2012,5,4,1006.03,1001.04,997.08,6.02,10.01,6.09
2012,5,5,993.05,993.08,999.03,7.03,13.09,8.02
2012,5,6,1006.09,1007.06,1008.09,6.09,12.06,10.08
2012,5,7,1014.01,1015,1015.07,10.01,12.07,10.04
2012,5,8,1020,1019.08,1018.09,9.03,13.07,9.06
2012,5,9,1015.09,1014.02,1012.06,9.05,13.08,11.03
2012,5,10,1013.05,1014.07,1010.01,14.05,19.02,11.05
2012,5,11,1005.04,1003.01,1001.07,15.08,20,16.02
2012,5,12,1003.05,1013.01,1018,7,8.08,7.06
2012,5,13,1023.06,1022,1018.08,7.08,13.04,10.02
2012,5,14,1015.03,1013.06,1013.02,10.07,14.01,10.03
2012,5,15,1015.03,1013.08,1013.06,11.02,16.05,12.05
2012,5,16,1012.07,1012.02,1011,10.02,13.07,10.04
2012,5,17,1007,1006.03,1005.09,10,15.03,11.06
2012,5,18,1007.03,1010.07,1014.02,8.09,14.06,14.05
2012,5,19,1020.03,1019.09,1018.07,11.08,17.09,13.04
2012,5,20,1016.03,1016,1006.06,12.04,21.09,18.01
2012,5,21,1017.01,1016.08,1016.07,15.03,19.04,16.07
2012,5,22,1019.02,1021.04,1023.05,13,19.08,17.08
2012,5,23,1029.04,1030.04,1030.09,13,20.08,18.01
2012,5,24,1033,1032,1031.03,15.05,23.02,18.05
2012,5,25,1031.09,1029.07,1027,16.01,24.03.00,20.08
2012,5,26,1027.06,1026.07,1025.06,14.06,18,16
2012,5,27,1024.03,1020.07,1015.03,14.02,22.03,17.09
2012,5,28,1006.02,1008.06,1008.08,17,12.03,10.09
2012,5,29,1010.02,1010.08,1009.09,9.05,11.08,9.09
2012,5,30,1010.02,1011.09,1012.07,10.01,12,11.04
2012,5,31,1011.03,1009.05,1007,10.08,11.02,10.02
2012,6,1,1004.04,1003.09,1003.06,6.02,5.09,5.08
2012,6,2,996.05,994.04,991.06,6,4.07,5.08
2012,6,3,992,995.07,997.08,6.06,9.01,8.08
2012,6,4,1000.09,1002,1003.01,9.01,14.01,11.08
2012,6,5,1005.05,1006.04,1007,11.01,16.06,12.08
2012,6,6,1008,1008.06,1008.04,10.08,14.04,13.06
2012,6,7,1009,1008.09,1008.02,14.03,17.09,15
2012,6,8,1008.05,1007.09,1006.08,13.06,18.07,14.03
2012,6,9,1004.06,1007.04,1007.02,9.03,14.06,13.09
2012,6,10,1007.01,1006.09,1006.02,13,17,15
2012,6,11,1004.01,1003,1003,14,18.08,15.03
2012,6,12,1003.03,1003.04,1004.04,13.01,20.03,16
2012,6,13,1006.05,1007.07,1007.08,14.01,14.04,17.08
2012,6,14,1009.09,1011.08,1013.03,16,19.03,16.03
2012,6,15,1017.07,1018,1017.09,13.03,19,15.05
2012,6,16,1016.05,1014.02,1012.06,13,12.01,14.08
2012,6,17,1007.06,1009.05,1012.03,11.03,13.04,17.01
2012,6,18,1016.03,1016.03,1014.06,15.02,19.05,16.03
2012,6,19,1009.05,1011.09,1014,12.09,19.02,18.01
2012,6,20,1017.08,1017.06,1016.04,13.09,18.05,19.02
2012,6,21,1019.03,1020.06,1020.07,17.01,18.07,16.07
2012,6,22,1021.01,1019.08,1017.09,15.04,18.02,15.08
2012,6,23,1015.09,1016,1015.08,12,15.02,14.03
2012,6,24,1013.03,1011.01,1008.02,14.05,18,16.01
2012,6,25,996.05,992.07,994.02,11.02,12.08,12.03
2012,6,26,999.03,1002.08,1005.06,13,15.04,14.06
2012,6,27,1006.08,1007.09,1008.03,13.02,16.06,14.01
2012,6,28,1010.02,1011.01,1012.03,12.09,19.07,14.05
2012,6,29,1014.01,1014.03,1013.02,17.03,20,16.06
2012,6,30,1007.06,1008.06,1009.05,14.03,21.01,21.06
2012,7,1,1012.01,1009.07,1008.06,19.01,21.05,17.09
2012,7,2,1013.05,1016,1017.04,15.06,19.05,18.08
2012,7,3,1020.03,1020.04,1020.02,15.08,23.03,20.07
2012,7,4,1022.03,1022.03,1021,17.04,21.08,19.02
2012,7,5,1021,1021,1020.06,15.05,22.05,19.01
2012,7,6,1019.02,1018.05,1017.04,17.09,20.07,18.02
2012,7,7,1013.01,1012,1010.07,18.05,24.07.00,22.03
2012,7,8,1006.09,1005.01,1002.06,18.04,19.04,18.06
2012,7,9,1002.09,1002.07,1001.09,17.09,22.05,22.03
2012,7,10,1002.01,1002.05,1002,16.08,21.01,18.02
2012,7,11,1006.01,1007.08,1006.09,18.02,18.09,18.06
2012,7,12,1003.07,1003.07,1003.04,16.07,20.09,18
2012,7,13,1002,1001.08,1001.05,15.02,16.04,17.04
2012,7,14,1002.04,1001.07,1000.02,16.02,18.03,16.04
2012,7,15,996,997.06,999.07,15.01,18.05,15.04
2012,7,16,1002.02,1003.05,1003.09,15.01,20.07,19.01
2012,7,17,1005.03,1005.07,1005.09,15.01,15,16
2012,7,18,1004.03,1004.03,1003.02,15.04,17.02,17
2012,7,19,1001.03,1000.01,999.03,15.07,19.05,16.02
2012,7,20,1000.08,1002.04,1004.03,15.01,22,15.05
2012,7,21,1008.03,1012,1014.03,11.09,17.06,16.02
2012,7,22,1018.04,1017.09,1017.01,15.07,21.02,19.07
2012,7,23,1015.05,1015.02,1015.07,15,18,19.04
2012,7,24,1017.04,1017.06,1017.07,19.02,22.09,23
2012,7,25,1017.09,1015.07,1014.04,20.07,24.09.00,21.06
2012,7,26,1014.05,1016.09,1018,18.07,20.07,19.01
2012,7,27,1018.09,1018,1018.02,16.07,21.09,18
2012,7,28,1012.03,1008.09,1005.03,18.07,24.06.00,21.05
2012,7,29,1008.01,1009.05,1008.09,17.09,22.08,19
2012,7,30,1008.06,1010,1010.04,16.01,22.05,19.03
2012,7,31,1011.03,1012.05,1012.07,15.09,12.03,16.01
2012,8,1,1015,1015.04,1015.04,14.06,18.04,18
2012,8,2,1017.08,1017.01,1015.01,17.01,22.07,19.08
2012,8,3,1011.02,1010.03,1009.09,17.08,24.01.00,18.09
2012,8,4,1010,1010,1009.03,16.04,23,19.05
2012,8,5,1011.06,1011.08,1010.09,16.08,21.02,19.06
2012,8,6,1010.07,1008.02,1003.07,17.03,23.07,16.05
2012,8,7,1002,1002.04,1001.09,15.08,20.06,17.01
2012,8,8,1006.05,1009.07,1012.05,15.07,18.08,14.04
2012,8,9,1014.09,1017.02,1018.09,14.02,17.07,15.08
2012,8,10,1020.05,1021.04,1022.09,14.06,19.01,15.07
2012,8,11,1024.01,1022.09,1022,13.08,19.07,18.05
2012,8,12,1022,1022.04,1022.09,15.09,18.03,16.06
2012,8,13,1025.02,1025.04,1025,16.05,19.07,16.09
2012,8,14,1023.03,1022.05,1020.09,14.03,19.05,18.06
2012,8,15,1019.09,1019.04,1018.09,15.04,22.03,19.08
2012,8,16,1019,1017.09,1017.08,14.04,24.03.00,19.02
2012,8,17,1017.07,1017.06,1018,18.01,24.05.00,19.03
2012,8,18,1018.02,1017.09,1017.06,17.03,20.04,19
2012,8,19,1012.02,1010.05,1011,17.07,21.02,18.01
2012,8,20,1017.04,1019.01,1019.06,16.03,19.09,15.07
2012,8,21,1016.07,1014.03,1011.08,15.06,18.05,18.01
2012,8,22,1006.08,1003.01,1000.01,16.03,19,15.02
2012,8,23,999.07,1000.06,1001.06,14,17.09,14.07
2012,8,24,1004.06,1005.09,1005.07,13.06,18.07,14.04
2012,8,25,1005.04,1005.02,1005.05,14.08,19.08,16.07
2012,8,26,1004.08,1003.01,1001.04,16.01,15.08,16.01
2012,8,27,1005.05,1010.08,1014.05,9.08,13.01,13.07
2012,8,28,1018.05,1018.01,1017.04,9.06,15.09,14.01
2012,8,29,1017.03,1017.08,1018.08,15,19.05,16.07
2012,8,30,1018.06,1018.01,1017.07,16.07,21.02,17.02
2012,8,31,1016,1015.07,1015.03,15.03,14.07,14.06
2012,9,1,1015.03,1015.02,1015.06,14.08,15.03,13.09
2012,9,2,1015.08,1014.07,1014.08,12.08,17,16.07
2012,9,3,1013.02,1013.02,1014.01,14.08,20.01,17.02
2012,9,4,1014.03,1011.03,1005.07,14.05,17,16.07
2012,9,5,1003.02,1004.05,1006.07,13.03,17.05,14.07
2012,9,6,1013.03,1013.06,1010.07,9.01,14.05,12.04
2012,9,7,1003.09,1004.06,1005.06,10.01,15.01,12.06
2012,9,8,1004.06,1004.03,1006.08,10.07,14.03,11.05
2012,9,9,1016.09,1017.06,1016,7.04,14,11.07
2012,9,10,1014.01,1012.03,1009.07,14.02,19.05,15.02
2012,9,11,1006.07,1004.06,1001.07,15.09,21.09,17.09
2012,9,12,1002.05,1002.09,1003.08,11.05,15,12.07
2012,9,13,1006.06,1007.02,1007.07,9.01,16.03,12.03
2012,9,14,999.04,994.06,992.02,10.05,11,11.09
2012,9,15,995.06,998.07,1001.09,11.02,15.06,13.07
2012,9,16,1006.02,1007.04,1006.07,11.09,15.04,13.04
2012,9,17,1002.02,1000.03,1005.08,12.08,17.02,13.07
2012,9,18,1007.07,1003.07,1002.05,10.04,13.03,11.07
2012,9,19,1001.05,1001,1002.03,10.07,14.05,10.03
2012,9,20,1007.09,1009.09,1012,7.07,13.04,9.01
2012,9,21,1015.02,1016.02,1015.03,6.07,12.02,7.05
2012,9,22,1009.09,1009.07,1009.07,9.06,10.07,9.06
2012,9,23,1010.01,1009.08,1010.08,8.04,13.01,9.07
2012,9,24,1010.07,1010.03,1010.02,6.02,10.09,8.04
2012,9,25,1008.06,1009.03,1009.07,8.04,10,9.09
2012,9,26,1006.01,1005,1004.06,10.02,13.03,11.07
2012,9,27,998.06,999.07,999.08,12.02,12.08,11.05
2012,9,28,998.06,1000.08,1007.01,10.06,12.07,10
2012,9,29,1008.04,1006.02,1003.07,9,12.01,10.04
2012,9,30,1002.06,1006.01,1010.04,8.02,11.02,9.07
2012,10,1,1010.01,1011.04,1011.04,10.04,12.05,11.09
2012,10,2,1010.01,1009.07,1010.09,10.04,13.06,11.08
2012,10,3,1012.03,1011.04,1007.03,9.07,11.09,12.03
2012,10,4,1002.08,1001.06,1001.03,10.07,10.06,9.04
2012,10,5,998.07,998.09,997.01,7.06,10.07,8.01
2012,10,6,997,997.03,996.05,5.03,11.08,9.01
2012,10,7,996.01,996.02,997,8.01,11.08,9.06
2012,10,8,1001.04,1002.09,1001.03,7.04,10.02,8.04
2012,10,9,993,995.02,999.05,6.04,8.05,6.07
2012,10,10,1002.06,1003.06,1005.06,3.01,6.07,6.01
2012,10,11,1009.09,1012.03,1013.08,4.07,8.02,6.04
2012,10,12,1014.08,1016,1017,2.02,6.07,4.09
2012,10,13,1015.03,1013.01,1011.04,2.09,7.08,4.05
2012,10,14,1009.04,1009,1008.03,4.05,8.07,7.04
2012,10,15,1005.06,1006.01,1000.09,7.06,9.04,7.06
2012,10,16,1001.09,1006.06,1008.02,5.09,9.06,7.08
2012,10,17,1005.02,1005.04,1007.07,9,10.06,9.09
2012,10,18,1010.06,1011.08,1009.07,9,11.02,10.07
2012,10,19,1011.01,1012.08,1015.03,12,12.09,11.05
2012,10,20,1019.07,1020,1016.04,8.02,8.07,9.03
2012,10,21,1016.09,1019.04,1023.01,10.01,9.04,7.01
2012,10,22,1030.03,1031.02,1030.06,4.09,6.08,5.05
2012,10,23,1027.02,1029.05,1027,4.08,6.03,4.08
2012,10,24,1015.09,1014.02,1013.04,5.01,7.02,5.04
2012,10,25,1004.06,998.02,994.01,0.05,3,2.06
2012,10,26,995.07,995.09,995.08,-0.3,1.07,2.04
2012,10,27,1001.08,1004.09,1007.06,-0.2,3.09,1.06
2012,10,28,1009.03,1010.07,1012.05,-2.2,2.04,0.08
2012,10,29,1011.01,1005.03,1001.05,0.08,5.09,3.07
2012,10,30,997.07,996.03,996.05,4.09,4.07,3.09
2012,10,31,999.04,1000.03,1001.08,-0.7,5.05,5
2012,11,1,1004.01,1003.03,997.08,7,7.01,7.03
2012,11,2,990.06,994,997.03,7.07,8.07,7
2012,11,3,999.09,999.06,999.04,5,8.05,6.03
2012,11,4,999.03,1000.04,1001.09,5.02,5.06,4.02
2012,11,5,1000.07,998.04,997.02,4.03,5.03,4.02
2012,11,6,997.09,996.07,994.02,1.02,1.07,1.04
2012,11,7,994.03,997.05,999.03,1.06,3.09,3.06
2012,11,8,1000.01,1001.01,1003.01,2.02,3.04,1.03
2012,11,9,1010.01,1013.02,1013.09,-1.8,1.03,1.05
2012,11,10,1009.09,1008.09,1007,6.02,7.08,7.09
2012,11,11,1003.03,1000.09,999.02,7.01,7.01,8.07
2012,11,12,1002.07,1007.06,1013.02,6.05,6.04,4
2012,11,13,1023.09,1025.07,1025.05,0.05,4.08,4.06
2012,11,14,1021,1019,1017.07,7.08,9.09,9.09
2012,11,15,1011.04,1013.09,1016.03,8.06,8.01,4.09
2012,11,16,1015.07,1015.03,1015.07,4.02,7.09,7.07
2012,11,17,1015.02,1014.03,1011.07,7.02,7.01,5.08
2012,11,18,1006.01,1005.05,1006.03,6,5.06,4.08
2012,11,19,1012.05,1015.05,1017.05,2.09,6.01,4.08
2012,11,20,1016.09,1017.04,1018.02,4.08,6.09,7.02
2012,11,21,1019.09,1021.05,1021.08,6.03,6.08,6.01
2012,11,22,1017.07,1017.04,1014.08,5.09,5.08,6.05
2012,11,23,1017.04,1017.09,1018.01,6.07,7.04,6.02
2012,11,24,1016,1016.05,1017.09,5.06,5.07,5.02
2012,11,25,1018.05,1017.06,1014.05,2.08,3.01,2.04
2012,11,26,1010.09,1010.04,1010.05,3.07,4.08,4.01
2012,11,27,1010.09,1010.06,1009,3.05,2.01,2.04
2012,11,28,1006.03,1007.04,1007.05,2.04,1.04,0.03
2012,11,29,1006.09,1006.04,1004.06,-0.8,-0.7,-1.3
2012,11,30,999.07,1000.05,1002.06,-2.2,-2.3,-3.9
2012,12,1,1004.08,1006.02,1007.05,-5.1,-5,-5.5
2012,12,2,1011.04,1013.02,1013.05,-7.3,-8,-11.8
2012,12,3,1011.09,1011.02,1007.09,-12.5,-10.9,-12.7
2012,12,4,1000.03,997.05,995.01,-10.7,-7.5,-3.2
2012,12,5,991.09,991,992.02,-5.2,-3.3,-1.8
2012,12,6,998.05,1001.07,1004.07,-0.9,-1.3,-2.1
2012,12,7,1009.02,1011.04,1010.05,-4.5,-4.9,-5.4
2012,12,8,1013.06,1015.08,1017.01,-4.8,-5.3,-6.1
2012,12,9,1016.01,1015.06,1015.06,-8.6,-4.5,-6
2012,12,10,1019.05,1021.06,1022.05,-3.2,-2.2,-3.7
2012,12,11,1020.04,1017.04,1013.03,-3.6,-2.7,-2.7
2012,12,12,1012.02,1015,1017,-4.2,-4.9,-6.2
2012,12,13,1016.05,1014.08,1014.03,-7.8,-7.2,-6.4
2012,12,14,1019.03,1021.08,1021.02,-6.8,-6,-2.7
2012,12,15,1013.08,1009.09,1009.02,-0.5,-0.2,0.05
2012,12,16,1010,1011.03,1012.05,0.03,0.03,0.08
2012,12,17,1014.01,1015.05,1017.01,0.02,0.03,-0.2
2012,12,18,1019.08,1021.08,1024,-1.5,-1.4,-1.4
2012,12,19,1027.03,1029.03,1030.05,-1.9,-0.9,-2.1
2012,12,20,1030.06,1030.02,1029.03,-2.9,-2,-1.7
2012,12,21,1028.03,1028.09,1029.09,-3.3,-3.2,-4.1
2012,12,22,1030.08,1030.06,1029.01,-3.3,-2.5,-3.7
2012,12,23,1026.05,1023.04,1017.03,-2.1,-3,-3.4
2012,12,24,1003.04,1001.02,1001.02,-2.9,-2.4,-2.2
2012,12,25,991,985.05,991.09,-0.9,-1.1,-4.3
2012,12,26,994.09,992.01,989.02,-0.3,1.07,1.05
2012,12,27,988,989.03,992.05,1.09,0.09,-1.3
2012,12,28,1004.05,1012.02,1018.03,-4.8,-1.9,-3
2012,12,29,1014.09,1009.09,1006.09,0.04,1.08,2.03
2012,12,30,1000.09,999.06,997.09,3.02,3.03,3.05
2012,12,31,996.04,995.06,992.01,2.03,3.05,3.04
